Code Domaine,Domaine,Code zone (M49),Zone,Code année,Année,Code Produit,Produit,Code Mois,Mois,Code Élément,Élément,Unité,Valeur,Symbole,Description du Symbole,Note
"CP","Indices de Prix à la Consommation","478","Mauritanie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","6125","Valeur","","106.639064","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","478","Mauritanie","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","149.561809","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","478","Mauritanie","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","148.08587","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","478","Mauritanie","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","147.495494","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","478","Mauritanie","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","146.511535","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","478","Mauritanie","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","147.003515","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","478","Mauritanie","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","146.609931","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","478","Mauritanie","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","147.495494","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","478","Mauritanie","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","149.660205","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","478","Mauritanie","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","150.152184","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","484","Mexique","2017","2017","23014","Food price inflation","7001","Janvier","6121","Valeur","%","3.241285","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","484","Mexique","2017","2017","23014","Food price inflation","7002","Février","6121","Valeur","%","2.39518","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","484","Mexique","2017","2017","23014","Food price inflation","7003","Mars","6121","Valeur","%","4.230493","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","484","Mexique","2017","2017","23014","Food price inflation","7004","Avril","6121","Valeur","%","5.999952","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","484","Mexique","2017","2017","23014","Food price inflation","7005","Mai","6121","Valeur","%","7.006379","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","484","Mexique","2017","2017","23014","Food price inflation","7006","Juin","6121","Valeur","%","7.955949","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","484","Mexique","2017","2017","23014","Food price inflation","7007","Juillet","6121","Valeur","%","9.745195","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","484","Mexique","2017","2017","23014","Food price inflation","7008","Août","6121","Valeur","%","10.572859","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","484","Mexique","2017","2017","23014","Food price inflation","7009","Septembre","6121","Valeur","%","8.710279","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","484","Mexique","2017","2017","23014","Food price inflation","7010","Octobre","6121","Valeur","%","7.562729","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","484","Mexique","2017","2017","23014","Food price inflation","7011","Novembre","6121","Valeur","%","7.885398","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","484","Mexique","2017","2017","23014","Food price inflation","7012","Décembre","6121","Valeur","%","8.293788","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","484","Mexique","2023","2023","23014","Food price inflation","7001","Janvier","6121","Valeur","%","12.770601","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","484","Mexique","2023","2023","23014","Food price inflation","7002","Février","6121","Valeur","%","12.288919","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","484","Mexique","2023","2023","23014","Food price inflation","7003","Mars","6121","Valeur","%","11.044012","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","484","Mexique","2023","2023","23014","Food price inflation","7004","Avril","6121","Valeur","%","10.046451","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","484","Mexique","2023","2023","23014","Food price inflation","7005","Mai","6121","Valeur","%","9.099919","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","484","Mexique","2023","2023","23014","Food price inflation","7006","Juin","6121","Valeur","%","7.677122","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","484","Mexique","2023","2023","23014","Food price inflation","7007","Juillet","6121","Valeur","%","7.309731","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","484","Mexique","2023","2023","23014","Food price inflation","7008","Août","6121","Valeur","%","6.769091","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","484","Mexique","2023","2023","23014","Food price inflation","7009","Septembre","6121","Valeur","%","5.899676","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","484","Mexique","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","107.0194","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","484","Mexique","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","107.2183","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","484","Mexique","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","108.8478","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","484","Mexique","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","110.2426","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","484","Mexique","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","111.1731","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","484","Mexique","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","111.6244","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","484","Mexique","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","113.0381","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","484","Mexique","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","114.2326","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","484","Mexique","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","114.2969","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","484","Mexique","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","6125","Valeur","","113.3851","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","484","Mexique","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","6125","Valeur","","114.2775","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","484","Mexique","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","6125","Valeur","","115.6086","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","484","Mexique","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","167.811","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","484","Mexique","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","168.4683","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","484","Mexique","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","168.6381","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","484","Mexique","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","169.1754","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","484","Mexique","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","169.5308","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","484","Mexique","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","169.8444","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","484","Mexique","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","171.4714","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","484","Mexique","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","172.8267","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","484","Mexique","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","173.7281","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","583","Micronésie (États fédérés de)","2017","2017","23014","Food price inflation","7001","Janvier","6121","Valeur","%","-1.694299","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","583","Micronésie (États fédérés de)","2017","2017","23014","Food price inflation","7002","Février","6121","Valeur","%","-1.756894","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","583","Micronésie (États fédérés de)","2017","2017","23014","Food price inflation","7003","Mars","6121","Valeur","%","-1.81984","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","583","Micronésie (États fédérés de)","2017","2017","23014","Food price inflation","7004","Avril","6121","Valeur","%","-1.632448","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","583","Micronésie (États fédérés de)","2017","2017","23014","Food price inflation","7005","Mai","6121","Valeur","%","-1.444919","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","583","Micronésie (États fédérés de)","2017","2017","23014","Food price inflation","7006","Juin","6121","Valeur","%","-1.257253","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","583","Micronésie (États fédérés de)","2017","2017","23014","Food price inflation","7007","Juillet","6121","Valeur","%","-1.706832","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","583","Micronésie (États fédérés de)","2017","2017","23014","Food price inflation","7008","Août","6121","Valeur","%","-2.155681","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","583","Micronésie (États fédérés de)","2017","2017","23014","Food price inflation","7009","Septembre","6121","Valeur","%","-2.603803","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","583","Micronésie (États fédérés de)","2017","2017","23014","Food price inflation","7010","Octobre","6121","Valeur","%","-2.369696","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","583","Micronésie (États fédérés de)","2017","2017","23014","Food price inflation","7011","Novembre","6121","Valeur","%","-2.134118","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","583","Micronésie (États fédérés de)","2017","2017","23014","Food price inflation","7012","Décembre","6121","Valeur","%","-1.897057","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","583","Micronésie (États fédérés de)","2023","2023","23014","Food price inflation","7001","Janvier","6121","Valeur","%","8.551523","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","583","Micronésie (États fédérés de)","2023","2023","23014","Food price inflation","7002","Février","6121","Valeur","%","9.170169","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","583","Micronésie (États fédérés de)","2023","2023","23014","Food price inflation","7003","Mars","6121","Valeur","%","9.784358","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","583","Micronésie (États fédérés de)","2023","2023","23014","Food price inflation","7004","Avril","6121","Valeur","%","10.1392","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","583","Micronésie (États fédérés de)","2023","2023","23014","Food price inflation","7005","Mai","6121","Valeur","%","10.489886","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","583","Micronésie (États fédérés de)","2023","2023","23014","Food price inflation","7006","Juin","6121","Valeur","%","10.83649","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","583","Micronésie (États fédérés de)","2023","2023","23014","Food price inflation","7007","Juillet","6121","Valeur","%","11.621078","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","583","Micronésie (États fédérés de)","2023","2023","23014","Food price inflation","7008","Août","6121","Valeur","%","12.402792","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","583","Micronésie (États fédérés de)","2023","2023","23014","Food price inflation","7009","Septembre","6121","Valeur","%","13.181648","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","583","Micronésie (États fédérés de)","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","97.441123","I","Valeur imputée","base year is 2015"
"CP","Indices de Prix à la Consommation","583","Micronésie (États fédérés de)","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","97.107084","I","Valeur imputée","base year is 2015"
"CP","Indices de Prix à la Consommation","583","Micronésie (États fédérés de)","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","96.773044","A","Chiffre officiel","base year is 2015"
"CP","Indices de Prix à la Consommation","583","Micronésie (États fédérés de)","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","96.922427","I","Valeur imputée","base year is 2015"
"CP","Indices de Prix à la Consommation","583","Micronésie (États fédérés de)","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","97.07181","I","Valeur imputée","base year is 2015"
"CP","Indices de Prix à la Consommation","583","Micronésie (États fédérés de)","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","97.221194","A","Chiffre officiel","base year is 2015"
"CP","Indices de Prix à la Consommation","583","Micronésie (États fédérés de)","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","96.857215","I","Valeur imputée","base year is 2015"
"CP","Indices de Prix à la Consommation","583","Micronésie (États fédérés de)","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","96.493236","I","Valeur imputée","base year is 2015"
"CP","Indices de Prix à la Consommation","583","Micronésie (États fédérés de)","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","96.129257","A","Chiffre officiel","base year is 2015"
"CP","Indices de Prix à la Consommation","583","Micronésie (États fédérés de)","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","6125","Valeur","","96.059609","I","Valeur imputée","base year is 2015"
"CP","Indices de Prix à la Consommation","583","Micronésie (États fédérés de)","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","6125","Valeur","","95.98996","I","Valeur imputée","base year is 2015"
"CP","Indices de Prix à la Consommation","583","Micronésie (États fédérés de)","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","6125","Valeur","","95.920312","A","Chiffre officiel","base year is 2015"
"CP","Indices de Prix à la Consommation","583","Micronésie (États fédérés de)","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","111.206612","F","Valeur prévue","base year is 2015"
"CP","Indices de Prix à la Consommation","583","Micronésie (États fédérés de)","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","112.246105","F","Valeur prévue","base year is 2015"
"CP","Indices de Prix à la Consommation","583","Micronésie (États fédérés de)","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","113.285598","F","Valeur prévue","base year is 2015"
"CP","Indices de Prix à la Consommation","583","Micronésie (États fédérés de)","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","114.32509","F","Valeur prévue","base year is 2015"
"CP","Indices de Prix à la Consommation","583","Micronésie (États fédérés de)","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","115.364583","F","Valeur prévue","base year is 2015"
"CP","Indices de Prix à la Consommation","583","Micronésie (États fédérés de)","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","116.404075","F","Valeur prévue","base year is 2015"
"CP","Indices de Prix à la Consommation","583","Micronésie (États fédérés de)","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","117.443568","F","Valeur prévue","base year is 2015"
"CP","Indices de Prix à la Consommation","583","Micronésie (États fédérés de)","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","118.483061","F","Valeur prévue","base year is 2015"
"CP","Indices de Prix à la Consommation","583","Micronésie (États fédérés de)","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","119.522553","F","Valeur prévue","base year is 2015"
"CP","Indices de Prix à la Consommation","496","Mongolie","2017","2017","23014","Food price inflation","7001","Janvier","6121","Valeur","%","2.725367","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","496","Mongolie","2017","2017","23014","Food price inflation","7002","Février","6121","Valeur","%","2.862986","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","496","Mongolie","2017","2017","23014","Food price inflation","7003","Mars","6121","Valeur","%","3.714859","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","496","Mongolie","2017","2017","23014","Food price inflation","7004","Avril","6121","Valeur","%","1.926782","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","496","Mongolie","2017","2017","23014","Food price inflation","7005","Mai","6121","Valeur","%","2.111324","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","496","Mongolie","2017","2017","23014","Food price inflation","7006","Juin","6121","Valeur","%","0.677638","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","496","Mongolie","2017","2017","23014","Food price inflation","7007","Juillet","6121","Valeur","%","1.661779","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","496","Mongolie","2017","2017","23014","Food price inflation","7008","Août","6121","Valeur","%","6.008147","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","496","Mongolie","2017","2017","23014","Food price inflation","7009","Septembre","6121","Valeur","%","7.515658","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","496","Mongolie","2017","2017","23014","Food price inflation","7010","Octobre","6121","Valeur","%","8.993576","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","496","Mongolie","2017","2017","23014","Food price inflation","7011","Novembre","6121","Valeur","%","8.681672","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","496","Mongolie","2017","2017","23014","Food price inflation","7012","Décembre","6121","Valeur","%","7.270811","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","496","Mongolie","2023","2023","23014","Food price inflation","7001","Janvier","6121","Valeur","%","14.02111","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","496","Mongolie","2023","2023","23014","Food price inflation","7002","Février","6121","Valeur","%","16.181289","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","496","Mongolie","2023","2023","23014","Food price inflation","7003","Mars","6121","Valeur","%","17.302883","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","496","Mongolie","2023","2023","23014","Food price inflation","7004","Avril","6121","Valeur","%","17.024429","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","496","Mongolie","2023","2023","23014","Food price inflation","7005","Mai","6121","Valeur","%","18.420567","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","496","Mongolie","2023","2023","23014","Food price inflation","7006","Juin","6121","Valeur","%","18.1515","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","496","Mongolie","2023","2023","23014","Food price inflation","7007","Juillet","6121","Valeur","%","14.444195","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","496","Mongolie","2023","2023","23014","Food price inflation","7008","Août","6121","Valeur","%","16.417367","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","496","Mongolie","2023","2023","23014","Food price inflation","7009","Septembre","6121","Valeur","%","17.396705","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","496","Mongolie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","98.071895","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","496","Mongolie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","100.673803","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","496","Mongolie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","103.375784","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","496","Mongolie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","105.877618","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","496","Mongolie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","106.478058","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","496","Mongolie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","104.076297","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","496","Mongolie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","104.076297","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","496","Mongolie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","104.176371","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","496","Mongolie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","103.075564","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","496","Mongolie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","6125","Valeur","","101.874683","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","496","Mongolie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","6125","Valeur","","101.47439","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","496","Mongolie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","6125","Valeur","","101.874683","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","496","Mongolie","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","187.516956","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","496","Mongolie","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","193.344766","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","496","Mongolie","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","197.731387","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","496","Mongolie","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","204.242669","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","496","Mongolie","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","212.294946","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","496","Mongolie","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","217.187903","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","496","Mongolie","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","214.004386","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","496","Mongolie","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","205.754181","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","496","Mongolie","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","202.96572","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","499","Monténégro","2017","2017","23014","Food price inflation","7001","Janvier","6121","Valeur","%","1.22687","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","499","Monténégro","2017","2017","23014","Food price inflation","7002","Février","6121","Valeur","%","2.660341","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","499","Monténégro","2017","2017","23014","Food price inflation","7003","Mars","6121","Valeur","%","3.832455","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","499","Monténégro","2017","2017","23014","Food price inflation","7004","Avril","6121","Valeur","%","2.989086","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","499","Monténégro","2017","2017","23014","Food price inflation","7005","Mai","6121","Valeur","%","2.333012","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","499","Monténégro","2017","2017","23014","Food price inflation","7006","Juin","6121","Valeur","%","1.836872","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","499","Monténégro","2017","2017","23014","Food price inflation","7007","Juillet","6121","Valeur","%","1.893536","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","499","Monténégro","2017","2017","23014","Food price inflation","7008","Août","6121","Valeur","%","1.404637","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","499","Monténégro","2017","2017","23014","Food price inflation","7009","Septembre","6121","Valeur","%","1.017406","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","499","Monténégro","2017","2017","23014","Food price inflation","7010","Octobre","6121","Valeur","%","0.980523","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","499","Monténégro","2017","2017","23014","Food price inflation","7011","Novembre","6121","Valeur","%","0.795767","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","499","Monténégro","2017","2017","23014","Food price inflation","7012","Décembre","6121","Valeur","%","-0.057523","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","499","Monténégro","2023","2023","23014","Food price inflation","7001","Janvier","6121","Valeur","%","25.720981","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","499","Monténégro","2023","2023","23014","Food price inflation","7002","Février","6121","Valeur","%","23.84345","E","Valeur estimée",""
